,Edad,Mujer,Combat.hunterX,Emotion.hunterX,Qual.hunterX,Duration.hunterX,Rating.hunterX,Combat.dragonball,Emotion.dragonball,Qual.dragonball,Duration.dragonball,Rating.dragonball,Combat.naruto,Emotion.naruto,Qual.naruto,Duration.naruto,Rating.naruto,Combat.bnha,Emotion.bnha,Qual.bnha,Duration.bnha,Rating.bnha
1969,49,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
5757,24,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
6527,41,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
6294,30,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
7595,41,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
9110,36,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
3249,33,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
6570,41,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
6638,43,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
7351,33,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
10997,41,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9400,42,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
7473,37,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
11044,34,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
10404,49,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
1239,36,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
2289,41,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
2740,26,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
8467,30,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
4585,27,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
9227,40,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
1229,39,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9200,25,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
6980,24,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
5178,42,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
4293,38,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
1058,48,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
6262,29,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
281,24,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9235,25,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
9508,46,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
968,37,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
3953,34,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
1939,24,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
10141,45,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
1274,29,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
619,43,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
10192,33,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
1742,30,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
1390,32,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
2203,26,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
9771,45,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
9847,38,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
3568,41,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
6116,36,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
11962,49,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
6052,30,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
3178,33,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
3192,48,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
9499,24,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
6099,48,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
7029,24,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
575,29,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
6656,27,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
7115,28,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
10561,34,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
6276,48,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
9472,24,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
10772,26,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
5897,36,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
5724,27,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
269,46,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
629,47,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
3081,43,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
3466,46,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
6430,32,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
11170,37,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
7062,34,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
11669,37,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
5543,46,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
4356,44,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
10929,44,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
2113,42,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
8219,33,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
3216,40,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
3814,33,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
8321,37,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
10295,49,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
2278,35,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
4599,27,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
13,41,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
11066,32,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
1525,24,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
2365,28,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
4648,34,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
374,39,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
10211,48,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
6477,33,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
525,45,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
9131,47,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
6895,33,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
3591,42,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
7904,40,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
2958,39,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
529,24,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
3714,34,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
4732,48,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
9461,43,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
1394,24,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
9989,49,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9633,36,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
5631,30,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
9465,43,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
6563,42,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
4703,42,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
1712,41,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
11703,44,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
955,37,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
6675,27,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
3453,33,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
9579,31,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
8595,35,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
2071,28,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
11684,28,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
158,27,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
7005,25,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
9094,46,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
352,44,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
6078,25,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
6236,30,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
8946,30,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
11970,30,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
2920,28,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
8503,36,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
4644,34,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
661,27,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
7057,34,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
3665,29,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
7979,27,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
306,46,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
4790,40,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
2356,25,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
1927,47,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
11196,42,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
3427,24,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
8941,30,0,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
3638,28,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
1266,28,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
1560,43,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
7179,34,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
4109,44,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
7867,41,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
4904,49,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
7294,25,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
514,46,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
894,44,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
8601,35,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
21,41,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
899,44,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
207,24,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
458,24,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
2430,37,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
8442,38,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
9299,37,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
3389,49,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9905,43,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
3911,43,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
5383,44,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
8907,38,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
552,37,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
9631,36,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
3144,47,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
6917,37,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
2056,31,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
1925,47,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
634,47,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
6082,25,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
8508,29,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
11120,27,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
11613,24,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
8619,34,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
10462,32,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
105,30,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
3041,42,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
1709,41,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
89,48,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
7014,32,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
3174,33,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
917,24,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
7833,49,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
6732,32,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
1949,44,0,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
6368,30,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
1,42,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
8032,36,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
6047,45,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
9127,47,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
11050,34,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
2720,35,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
8783,30,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
11770,33,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
3117,36,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
11357,31,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
9768,45,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
3762,41,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
213,24,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
778,28,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
3496,24,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
10577,34,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
2043,46,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
8920,25,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
5420,43,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
6154,42,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
9759,34,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
8357,41,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
10448,46,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
10205,48,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
8465,30,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
4167,28,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
3788,28,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
8586,28,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
583,33,0,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
11890,24,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
11980,48,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
116,35,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
6644,43,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
10826,24,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
11936,30,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
11716,43,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
10740,45,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
8712,30,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
1763,44,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
1875,30,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
3224,40,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
526,45,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
7725,26,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
2946,37,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
4473,47,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
5655,29,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
8884,25,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
6059,30,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
959,37,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
6342,25,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
3633,42,1,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
1050,38,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
8782,30,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
8711,35,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
3380,29,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
3676,37,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
5776,45,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
10839,46,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
6573,41,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
5179,42,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
1607,25,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
3610,35,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
11706,44,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
6635,44,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
11997,29,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
10001,41,1,4,2,6,55,24,3,1,2,58,11,3,0,4,55,24,0,0,9,59,5
791,30,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
8984,44,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
3056,31,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
10047,48,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
1980,26,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
3598,42,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
933,42,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
7424,48,0,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
5626,40,0,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
1682,32,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
4179,40,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
6446,42,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
4116,24,1,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
988,32,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
2896,41,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
3778,27,1,4,1,9,58,30,0,1,5,31,14,1,3,7,47,35,0,0,7,54,11
5658,29,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
3093,30,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
3155,47,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
1823,30,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
11547,41,0,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
1098,48,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
2844,38,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
9078,36,1,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
3342,27,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
38,42,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
6540,42,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
11216,29,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
8707,35,1,2,0,9,39,27,2,0,8,31,20,4,1,6,35,12,3,3,4,34,25
3356,35,1,4,2,2,51,13,1,2,8,44,16,1,3,6,53,34,2,3,5,33,35
9645,31,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
7813,49,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
9098,37,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
8220,24,0,3,2,4,41,13,4,1,7,54,27,1,0,2,30,20,2,1,8,53,15
11068,32,0,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
2428,37,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
5043,26,1,3,1,7,39,16,4,2,6,58,31,3,0,8,32,23,2,2,8,54,6
5346,42,0,4,2,6,31,22,0,1,3,57,15,0,3,6,44,21,2,0,1,45,11
8954,47,0,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
4811,35,1,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
8476,25,1,1,1,6,46,33,4,2,7,39,25,3,0,9,56,13,1,2,2,50,12
686,31,1,2,1,2,45,29,2,2,4,34,32,1,2,1,46,35,2,1,6,48,23
4799,40,0,3,3,1,50,11,3,1,8,33,16,3,0,7,34,20,0,2,7,31,26
7437,43,0,2,1,4,46,35,2,3,4,56,10,3,1,7,30,39,1,2,9,35,28
2353,25,1,4,1,7,59,25,4,3,6,32,19,2,3,3,44,38,4,2,4,35,37
